product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
3017233001008,0.0,Moderate,Low Sugar,No
3068111503619,0.0122699386503067,Moderate,Low Sugar,No
3564700007792,1.0,Moderate,Low Sugar,No
3564707119221,0.0499999999999999,High,Low Sugar,No
3256221976632,0.9166666666666666,Low,Moderate Sugar,No
3560070590582,1.0,High,Low Sugar,No
3256221407150,0.3371900826446281,High,High Sugar,Yes
5710328003243,0.8571428571428571,Low,Low Sugar,No
3367651002881,0.117910447761194,High,Moderate Sugar,Yes
3256220280204,0.3676470588235294,High,High Sugar,Yes
3560070526246,0.0217948717948717,High,Low Sugar,No
7613036271868,0.6657381615598885,High,High Sugar,No
3256220110112,0.0973333333333333,High,Moderate Sugar,Yes
20711948,0.0195652173913043,Moderate,Low Sugar,Yes
3046920010856,0.9019607843137256,High,High Sugar,Yes
4000412010907,0.9428571428571428,High,High Sugar,Yes
3336590053759,0.0,High,Low Sugar,Yes
3760020508913,0.125,Moderate,Low Sugar,No
3023290035924,0.8315217391304349,Moderate,High Sugar,Yes
3564700473320,1.0,High,Low Sugar,Yes
3250390473275,0.8771929824561403,Low,Moderate Sugar,Yes
3265266075118,0.9962025316455696,High,High Sugar,Yes
3281780892895,0.175,High,Moderate Sugar,No
3165950210651,0.8125,Moderate,Low Sugar,Yes
20592998,1.0,High,Low Sugar,No
3175681072084,0.5915492957746479,High,High Sugar,Yes
8076809545488,0.007537688442211,High,Low Sugar,Yes
3256226080853,0.0157894736842105,High,Low Sugar,No
3533631465001,1.0,Low,Low Sugar,No
3250390600848,0.1121951219512195,Moderate,Low Sugar,Yes
8717163801857,1.0,Low,Low Sugar,Yes
3256220269377,1.0,Moderate,Low Sugar,No
4056489009207,0.110759493670886,High,Moderate Sugar,Yes
8414897100590,0.0484988452655889,Moderate,Low Sugar,Yes
3451790930829,1.0,Moderate,Low Sugar,Yes
3599741003359,0.031578947368421,Moderate,Low Sugar,Yes
8997212611181,0.7777777777777777,Moderate,Low Sugar,Yes
3560071018085,0.03125,Moderate,Low Sugar,No
3017800003558,0.36144578313253,Low,Low Sugar,No
3560071197124,0.2777777777777778,High,Low Sugar,No
3250391318322,1.0,Low,Low Sugar,Yes
4000540011050,0.2361111111111111,High,High Sugar,Yes
20568825,0.0,Moderate,Low Sugar,No
3367651002812,0.1466666666666666,Moderate,Low Sugar,Yes
8428532230061,0.0937499999999999,Low,Low Sugar,Yes
3560070109920,1.0,Moderate,Low Sugar,Yes
8712857005801,0.98,Low,Low Sugar,Yes
8428532230092,0.3181818181818181,Moderate,Low Sugar,Yes
3017800010518,0.0104166666666666,Low,Low Sugar,Yes
3073781126877,1.0,High,Low Sugar,Yes
3564706580633,0.6666666666666667,Low,Low Sugar,No
26067049,1.0,Moderate,Low Sugar,Yes
3456300004328,0.0159420289855072,High,Low Sugar,Yes
3090291386041,1.0,High,Low Sugar,Yes
3560070998661,0.1956521739130435,Moderate,Low Sugar,Yes
8480000340252,1.0,High,Low Sugar,No
5000159386821,0.8983050847457628,High,High Sugar,Yes
3181232138451,0.295,Moderate,Moderate Sugar,Yes
5449000120960,1.0,Low,Low Sugar,Yes
3021760403808,0.9230769230769232,Low,Moderate Sugar,Yes
3049580530160,0.2142857142857143,Low,Low Sugar,Yes
20442767,0.5,Moderate,Low Sugar,No
7622210955562,1.0,Moderate,Low Sugar,Yes
3280220109142,0.425531914893617,Moderate,Low Sugar,No
8480000838674,0.0652173913043478,Moderate,Low Sugar,Yes
5410126502404,0.5272727272727272,High,High Sugar,Yes
3560071231019,0.4354838709677419,High,High Sugar,Yes
3329770073296,0.9590163934426228,Low,Moderate Sugar,Yes
8480000399656,0.6,Low,Low Sugar,No
3256540003378,0.44,High,High Sugar,Yes
3256220280129,0.0,Low,Low Sugar,No
3302744121025,0.5636363636363636,Moderate,Moderate Sugar,Yes
4056489110118,0.8366013071895425,Moderate,Moderate Sugar,Yes
3250390100232,0.0,Low,Low Sugar,No
4056489249627,1.0,Low,Moderate Sugar,Yes
3456700070022,0.175,Moderate,Low Sugar,No
8001585001040,0.7272727272727273,High,High Sugar,Yes
3329770076464,1.0,Low,Moderate Sugar,No
3263670126617,0.72,Moderate,Low Sugar,Yes
8007270127934,0.0,High,Low Sugar,No
8000500111581,1.0,Low,Moderate Sugar,Yes
8004030026018,0.216867469879518,Moderate,Low Sugar,Yes
3560071175733,0.0,Moderate,Low Sugar,Yes
7622210652515,0.031578947368421,Moderate,Low Sugar,Yes
5410041066005,0.017063492063492,High,Low Sugar,Yes
8710438116809,0.0380952380952381,Moderate,Low Sugar,Yes
20155520,0.0,High,Low Sugar,No
3387390325621,0.2962466487935657,High,High Sugar,Yes
8008698002223,0.0525,High,Low Sugar,Yes
8410175032911,0.94,Moderate,High Sugar,Yes
7310865099884,0.9090909090909092,Low,Low Sugar,Yes
4014400901405,0.9640718562874252,High,High Sugar,Yes
7613036305846,0.0,Low,Low Sugar,Yes
8480000201607,0.0,Low,Low Sugar,No
20469894,0.6904761904761905,Moderate,Low Sugar,No
3229820783031,0.0428571428571428,Moderate,Low Sugar,Yes
8437005669765,0.7647058823529412,Moderate,Low Sugar,Yes
5000396038057,0.0206794682422451,High,Low Sugar,No
8712429350407,0.0446428571428571,Low,Low Sugar,Yes
8410320127363,0.4642857142857143,Moderate,Low Sugar,Yes
42376101,0.0,Low,Low Sugar,No
3250392548094,0.9666666666666668,Low,Low Sugar,Yes
20326890,1.0,Moderate,Low Sugar,Yes
3036811368012,0.2545454545454545,Low,Low Sugar,Yes
20460815,0.8951807228915662,High,High Sugar,No
4311501687734,1.0,Moderate,Low Sugar,No
5603722493942,0.7499999999999999,High,Low Sugar,No
8434165581821,0.3398692810457516,High,High Sugar,Yes
20039547,1.0,Moderate,Low Sugar,Yes
8850389111239,1.0,Low,Moderate Sugar,Yes
20026554,0.5816993464052288,Moderate,Moderate Sugar,Yes
5000111047371,0.8138297872340425,Low,Low Sugar,Yes
8718836394621,0.3947368421052631,High,Moderate Sugar,Yes
4056489223351,0.9019607843137256,High,High Sugar,Yes
6194001800722,0.271523178807947,Moderate,Low Sugar,No
3168930166108,0.32,Moderate,Low Sugar,Yes
6175054,0.0658227848101265,High,Moderate Sugar,No
7622210438270,0.9821428571428572,High,High Sugar,Yes
3564709000374,0.0,Low,Low Sugar,No
8480000202871,1.0,Low,Low Sugar,No
5601001187803,0.3043478260869565,High,High Sugar,Yes
6130015060035,0.0,High,Low Sugar,Yes
3261055951410,0.2272727272727272,Moderate,Low Sugar,No
4056489108122,1.0,Low,Low Sugar,Yes
8434165466395,0.4428571428571428,High,High Sugar,Yes
8480000156617,1.051282051282051,Low,Low Sugar,Yes
8002190001913,0.3372681281618887,High,High Sugar,Yes
6132004000015,1.0,High,Low Sugar,Yes
8719200083899,1.0,High,Low Sugar,Yes
4056489516743,0.9477124183006536,Moderate,Moderate Sugar,Yes
8005110518003,0.9130434782608696,Low,Low Sugar,Yes
3046920040235,0.84375,High,High Sugar,Yes
8414472103909,0.02524682651622,High,Low Sugar,Yes
1210806,0.271523178807947,Low,Low Sugar,Yes
8711299020434,0.2702702702702703,High,Moderate Sugar,No
5060092030878,0.0840707964601769,High,Low Sugar,Yes
8005110140013,0.6956521739130435,Moderate,High Sugar,No
3256228552259,0.9215686274509804,Low,Low Sugar,No
8410014477453,0.9655172413793104,High,High Sugar,Yes
3329770082359,0.956896551724138,Low,Moderate Sugar,Yes
3046920013857,0.9019607843137256,High,High Sugar,Yes
6130760002809,1.0,Low,Low Sugar,Yes
8005110550508,0.7727272727272726,Low,Low Sugar,No
5285000395164,0.032258064516129,High,Low Sugar,Yes
8480000228499,0.0866666666666666,High,Low Sugar,Yes
5053947250835,0.0012610340479192,High,Low Sugar,No
5053990101535,0.0732142857142857,High,Low Sugar,Yes
8719200233744,1.0,High,Low Sugar,Yes
40144399,0.6627906976744187,High,High Sugar,Yes
5060146372732,0.426829268292683,Low,Low Sugar,Yes
3023290069448,0.9444444444444444,Low,Moderate Sugar,Yes
3033710061983,0.3043478260869565,High,High Sugar,Yes
6194001800807,0.271523178807947,Low,Low Sugar,No
5054267003460,0.978723404255319,Low,Low Sugar,Yes
3029330800071,0.1645833333333333,Moderate,Moderate Sugar,Yes
3660140958752,0.5306122448979592,High,High Sugar,Yes
8711299020410,0.4774774774774775,High,Moderate Sugar,No
8710604794862,0.6923076923076924,High,Low Sugar,Yes
5000169022900,0.075268817204301,Moderate,Low Sugar,No
20026394,0.2241379310344827,Moderate,Low Sugar,No
8000070063334,0.271523178807947,Moderate,Low Sugar,No
5000254019068,0.271523178807947,Moderate,Low Sugar,No
2006050115518,1.0,Moderate,Low Sugar,Yes
4056489542926,0.7499999999999999,Moderate,Moderate Sugar,Yes
4002359017957,1.0,Moderate,High Sugar,Yes
5057373699688,0.0,Moderate,Low Sugar,Yes
4056489733645,0.5699658703071672,High,High Sugar,Yes
5941238014047,0.6875,Moderate,Low Sugar,Yes
8410500028268,0.9318181818181815,Low,Low Sugar,No
5000436589419,1.0,Low,Moderate Sugar,No
20952983,0.8888888888888888,Low,Low Sugar,Yes
96619859696,0.5000000000000014,High,Moderate Sugar,No
5038862139991,0.9274447949526814,Moderate,High Sugar,No
1180992,0.9,Moderate,Low Sugar,No
5000171055002,0.0,Moderate,Low Sugar,No
8402001007972,0.8888888888888888,Moderate,High Sugar,Yes
5060678710057,0.1764705882352941,Low,Low Sugar,Yes
4088600365060,0.8518518518518517,Moderate,Low Sugar,Yes
3276558440996,0.271523178807947,Moderate,Low Sugar,No
3661344912533,1.0,Low,Low Sugar,No
20261382,1.0,Moderate,Low Sugar,Yes
48121102081,0.0344827586206896,Moderate,Low Sugar,Yes
30000169018,0.5857142857142856,Low,Low Sugar,No
5038862137522,0.8606060606060606,Moderate,High Sugar,No
4088600057248,0.7857142857142857,Moderate,High Sugar,No
4056489545699,1.0,Low,Low Sugar,Yes
20891343,0.0139442231075697,High,Low Sugar,No
8410076472083,0.0461538461538461,Moderate,Low Sugar,Yes
731216103987,0.4373983739837398,Moderate,Moderate Sugar,Yes
5010044008714,0.1789215686274509,Moderate,Moderate Sugar,Yes
4056489142560,0.271523178807947,Moderate,Low Sugar,No
5020580021085,0.0484848484848484,Low,Low Sugar,No
3329770051577,0.9519230769230768,Low,Moderate Sugar,Yes
5021638190005,0.9416666666666668,Moderate,Moderate Sugar,No
5038862102506,0.9361702127659576,Low,Moderate Sugar,No
5060482840216,0.4587813620071685,High,High Sugar,No
5038862138697,0.9270833333333334,Low,Moderate Sugar,No
5050665015845,0.1081712062256809,Moderate,Low Sugar,Yes
5054781714705,0.046031746031746,High,Low Sugar,No
384322,0.0530973451327433,Moderate,Low Sugar,No
9350271002014,0.0,Low,Low Sugar,Yes
5051622920516,0.6818181818181818,Moderate,Low Sugar,Yes
1642605,0.0209205020920502,Moderate,Low Sugar,No
5021185700658,0.8620689655172413,Moderate,High Sugar,No
17077102322,1.0,Low,Low Sugar,Yes
5000168037011,0.3572433192686357,High,High Sugar,Yes
73731071090,0.0,Low,Low Sugar,Yes
5057967014163,0.8,High,Low Sugar,Yes
5054268868662,0.0227483751160631,Moderate,Low Sugar,No
5000169055472,0.2173913043478261,High,Low Sugar,No
5000246726011,1.0,High,Low Sugar,No
5057008920361,1.0,Moderate,Low Sugar,Yes
816359,0.8059701492537313,Low,Moderate Sugar,No
855422,0.271523178807947,Moderate,Low Sugar,Yes
3760278866520,0.8928571428571429,High,High Sugar,No
3701002408586,0.9090909090909092,Moderate,Low Sugar,No
5449000124999,0.9756097560975612,Low,Low Sugar,Yes
8414606719600,1.0,Low,Moderate Sugar,Yes
4014500519180,0.8431372549019608,Low,Low Sugar,Yes
4088600187273,0.1587301587301587,Moderate,Low Sugar,No
5011308000338,0.1333333333333333,Moderate,Low Sugar,Yes
5000205046990,0.0571428571428571,Moderate,Low Sugar,No
5057967342105,0.0454545454545454,Low,Low Sugar,Yes
4088600003412,0.0677966101694915,Moderate,Low Sugar,No
4088600031620,0.2755102040816326,Moderate,Moderate Sugar,No
5000295109094,1.0,High,Low Sugar,No
5054070234136,0.0148148148148148,High,Low Sugar,No
5000225016980,0.7014925373134329,Moderate,High Sugar,No
6111242112971,0.0,Moderate,Low Sugar,Yes
8422114601201,0.0407239807451578,High,Low Sugar,Yes
5060495111570,0.1176470588235294,Low,Low Sugar,Yes
8410679234026,0.8709677419354839,High,High Sugar,Yes
8002210500105,0.0,High,Low Sugar,No
4002359018848,0.0249999999999999,Moderate,Low Sugar,Yes
5010292956744,0.0923076923076923,Moderate,Low Sugar,No
6111242040960,0.0038167938931297,High,Low Sugar,Yes
3045320518283,0.95,Moderate,High Sugar,No
13764028074,0.2,Low,Low Sugar,Yes
652655001156,0.5588235294117647,Low,Moderate Sugar,Yes
787099922979,0.7777777777777778,Low,Low Sugar,No
6111262384846,0.5298621745788669,High,High Sugar,Yes
5060367181540,0.5454545454545454,High,Moderate Sugar,No
5010034014206,0.0423076923076923,Moderate,Low Sugar,Yes
4056489894735,0.271523178807947,Moderate,Low Sugar,Yes
16843698748,2.05,Low,Low Sugar,No
3760381260420,0.1666666666666666,Low,Low Sugar,Yes
367615,0.0172413793103448,High,Low Sugar,No
1875546,0.9929078014184396,Low,Moderate Sugar,No
5052910049766,0.0036496350364963,Moderate,Low Sugar,Yes
5012427212503,0.6190476190476191,Low,Low Sugar,No
5059697385087,0.0846153846153846,Moderate,Low Sugar,Yes
705599011627,0.1081081081081081,Moderate,Low Sugar,Yes
6111035001789,0.271523178807947,Moderate,Low Sugar,Yes
5039303003789,0.9848484848484848,High,Moderate Sugar,Yes
1728637,0.0598006644518272,High,Low Sugar,Yes
40600029759,0.5,High,Moderate Sugar,No
5941000030664,0.0426229508196721,High,Low Sugar,Yes
3083681163155,0.0954545454545454,Moderate,Low Sugar,Yes
8480000295408,0.2608695652173913,Low,Low Sugar,Yes
6111252420493,1.0,Low,Moderate Sugar,Yes
6111094000211,0.0422535211267605,High,Low Sugar,No
6111249980795,0.0533159947984395,High,Low Sugar,Yes
7622201118570,0.271523178807947,Moderate,Low Sugar,Yes
4088600563893,0.9224137931034484,Low,Moderate Sugar,Yes
20555115,0.0982658959537572,Moderate,Low Sugar,Yes
702811594777,0.0,Low,Low Sugar,Yes
8411414012510,0.4307692307692308,High,High Sugar,Yes
4088600560601,0.7118055555555556,High,High Sugar,Yes
6111252420332,0.9285714285714286,Low,Moderate Sugar,Yes
8437011503626,0.029090909090909,High,Low Sugar,Yes
5035272937483,0.2319999999999999,High,High Sugar,Yes
5000157150431,0.2774193548387096,Low,Low Sugar,Yes
3580288091305,0.3269230769230769,High,Moderate Sugar,Yes
359566,0.0252100840336134,Moderate,Low Sugar,No
6111029000132,0.271523178807947,Moderate,Low Sugar,Yes
8480000168078,0.0143061516452074,High,Low Sugar,Yes
6111259345904,0.271523178807947,Moderate,Low Sugar,Yes
854102006732,0.271523178807947,Moderate,Low Sugar,Yes
6111242600423,0.271523178807947,Moderate,Low Sugar,Yes
8714599312605,0.271523178807947,Moderate,Low Sugar,No
6111032008798,0.5,Low,Moderate Sugar,Yes
6111262387410,0.4035087719298245,High,High Sugar,Yes
8719200261556,0.1025641025641025,Moderate,Low Sugar,Yes
769503567013,0.018970189701897,High,Low Sugar,Yes
5391532124162,0.9,High,High Sugar,Yes
8410014498366,0.8974358974358975,High,High Sugar,Yes
8719200256439,0.271523178807947,Moderate,Low Sugar,No
4061464855656,0.9801652892561984,Moderate,High Sugar,No
6111260820148,0.271523178807947,Moderate,Low Sugar,Yes
7622201444266,0.271523178807947,Moderate,Low Sugar,Yes
4104060031960,1.0,Low,Low Sugar,No
4061459301779,1.0,Low,Low Sugar,Yes
6111126005764,0.8301886792452832,Low,Low Sugar,Yes
5060878780393,0.0441176470588235,High,Low Sugar,Yes
6111260231029,0.6833333333333332,Moderate,Low Sugar,Yes
6221155065513,0.271523178807947,Moderate,Low Sugar,Yes
6111024004685,0.271523178807947,Moderate,Low Sugar,Yes
8710912005681,0.271523178807947,Moderate,Low Sugar,Yes
6111249985271,0.271523178807947,Moderate,Low Sugar,Yes
6111250477093,0.271523178807947,Moderate,Low Sugar,No
3159470204412,0.0428571428571428,Low,Low Sugar,Yes
3175681103849,0.2666666666666666,High,High Sugar,Yes
3560070820542,0.9255319148936167,Low,Moderate Sugar,No
3045320104172,1.0,Low,Moderate Sugar,No
8714100769362,0.325,Low,Low Sugar,Yes
3057640430343,1.0,Low,Low Sugar,Yes
3033491432736,0.868421052631579,Moderate,High Sugar,Yes
3033491139444,1.0,Low,Low Sugar,No
3228850008213,0.1587628865979381,Moderate,Moderate Sugar,Yes
3168930008514,0.3050847457627119,High,High Sugar,Yes
3175681210714,0.053030303030303,High,Low Sugar,Yes
5038862362504,0.8333333333333334,Low,Moderate Sugar,No
3281780025514,0.18,Moderate,Low Sugar,Yes
8711200350339,0.5531914893617021,Low,Low Sugar,No
3456300004311,0.0115942028985507,High,Low Sugar,No
3297760097167,0.8,Low,Moderate Sugar,Yes
3270720005723,1.0,High,Low Sugar,No
3038352881005,0.1727272727272727,Moderate,Low Sugar,Yes
3036811460273,0.2894736842105263,Low,Low Sugar,No
3760020502218,0.0,High,Low Sugar,Yes
3560070617982,0.4166666666666667,High,High Sugar,No
3256220268363,0.8787878787878788,High,High Sugar,Yes
3572420000481,0.5303030303030303,High,High Sugar,Yes
20158125,0.9508196721311476,Low,Moderate Sugar,Yes
3175681104297,0.0538461538461538,Moderate,Low Sugar,No
3270160598373,0.7906976744186046,Low,Low Sugar,No
3760091727084,0.9629629629629628,High,High Sugar,Yes
3178530408539,0.4259259259259259,High,High Sugar,Yes
3229820763729,0.8823529411764706,Low,Low Sugar,Yes
3017760497398,0.3692307692307692,High,High Sugar,Yes
3270160695621,0.2236842105263158,Low,Low Sugar,Yes
3250390150589,1.0,High,Low Sugar,No
3045320001532,0.0706896551724137,Moderate,Low Sugar,Yes
3250392265052,0.1253519008015816,Moderate,Moderate Sugar,Yes
3431410131003,0.7246376811594203,High,High Sugar,Yes
3560071013127,0.2368421052631578,High,High Sugar,Yes
3250390145615,0.0869565217391304,High,Moderate Sugar,Yes
3256540035119,0.28,High,Moderate Sugar,Yes
9002515425188,1.0,Low,Moderate Sugar,Yes
3445850002151,0.0,Low,Low Sugar,No
3564700740699,1.0,Moderate,Low Sugar,Yes
3245390084453,0.4615384615384615,High,High Sugar,No
7622210955449,1.0,Moderate,Low Sugar,No
20840822,1.0,Moderate,High Sugar,Yes
3564700576090,0.01,High,Low Sugar,No
4056489009894,1.0,Low,Moderate Sugar,Yes
8019428000013,0.3692307692307692,Low,Low Sugar,No
3256225436095,0.0853658536585365,Moderate,Low Sugar,Yes
3011360007438,0.1428571428571428,Low,Low Sugar,Yes
7622300489434,0.734375,High,High Sugar,Yes
3036811460372,0.3958333333333333,Low,Low Sugar,No
20180379,0.9014084507042256,Low,Moderate Sugar,Yes
3256224060895,0.0295081967213114,High,Low Sugar,No
3329770062740,1.0,High,Low Sugar,Yes
3250390134688,0.95,Moderate,High Sugar,Yes
3256220363310,0.0096153846153846,High,Low Sugar,No
3245412849381,0.0,High,Low Sugar,No
20550202,0.0689655172413793,High,Low Sugar,Yes
5449000080806,0.0,Low,Low Sugar,Yes
7300400126229,0.0465116279069767,High,Low Sugar,No
26006314,1.0,Low,Low Sugar,No
3018930047757,0.0486842105263157,High,Low Sugar,No
3664346300513,0.7936507936507936,High,High Sugar,Yes
3422440006409,0.1583333333333333,Low,Low Sugar,No
20921002,0.4692307692307692,High,Moderate Sugar,Yes
3256220610452,0.9411764705882352,High,High Sugar,Yes
8480000566195,1.0,Low,Low Sugar,Yes
3250391294916,0.3571428571428571,High,Low Sugar,No
3245411851149,0.6129032258064515,Moderate,Low Sugar,Yes
4008400290423,0.8756613756613758,High,High Sugar,Yes
3421557701504,0.0147540983606557,High,Low Sugar,No
3572420000399,0.4776119402985074,High,High Sugar,Yes
8722700166641,0.15625,Low,Low Sugar,Yes
3596690773098,0.0454545454545454,Moderate,Low Sugar,No
3596710354238,0.6944444444444444,Low,Moderate Sugar,No
8000500188620,0.9962616822429906,High,High Sugar,Yes
3564700010136,0.45,High,Low Sugar,No
11878797,0.271523178807947,Moderate,Low Sugar,Yes
5902884465911,0.2313167259786476,High,Moderate Sugar,Yes
3760091720160,0.271523178807947,Moderate,Low Sugar,Yes
20275457,0.0,Moderate,Low Sugar,No
3228020481426,1.0,Moderate,Low Sugar,No
8421384016210,0.5,Moderate,Low Sugar,No
4104420180369,0.2950819672131147,High,High Sugar,No
8480000399014,0.2210526315789474,Moderate,Low Sugar,Yes
